"playerID","yearID","stint","teamID","lgID","W","L","G","GS","CG","SHO","SV","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP"
"aldrivi01",1917,1,"CHN","NL",6,6,30,6,1,1,2,320,100,37,1,37,44,0.25,3.12,,5,2,0,445,13,52,,,
"aldrivi01",1918,1,"CHN","NL",0,1,3,0,0,0,0,37,11,2,0,6,10,0.27,1.46,,1,0,0,48,2,3,,,
"aldrivi01",1922,1,"CHN","NL",16,15,36,34,20,2,0,775,287,101,14,56,66,0.28,3.52,,6,12,0,1099,2,129,,,
"aldrivi01",1923,1,"CHN","NL",16,9,30,30,15,2,0,651,209,84,17,67,64,0.25,3.48,,1,1,0,915,0,101,,,
"aldrivi01",1924,1,"CHN","NL",15,12,32,32,20,0,0,733,261,95,10,80,74,0.27,3.50,,3,7,0,1051,0,110,,,
"aldrivi01",1925,1,"PIT","NL",15,7,30,26,14,1,0,640,218,86,15,74,88,0.26,3.63,,4,5,0,907,4,99,,,
"aldrivi01",1926,1,"PIT","NL",10,13,30,26,12,1,1,570,204,86,7,73,61,0.27,4.07,,0,4,0,837,2,100,,,
"aldrivi01",1927,1,"PIT","NL",15,10,35,34,17,1,1,718,248,113,16,74,86,0.27,4.25,,0,5,0,1028,1,123,,,
"aldrivi01",1928,1,"NY1","NL",4,7,22,17,3,0,2,358,133,64,7,45,33,0.28,4.83,,4,3,0,522,4,68,,,
"alexabo01",1955,1,"BAL","AL",1,0,4,0,0,0,0,12,8,6,0,2,1,0.44,13.50,0,1,1,0,22,2,6,,,
"alexabo01",1957,1,"CLE","AL",0,1,5,0,0,0,0,21,10,7,0,5,1,0.35,9.00,2,1,1,0,35,3,7,,,
"alexado01",1971,1,"LAN","NL",6,6,17,12,4,0,0,277,105,39,6,18,30,0.28,3.80,0,1,1,0,395,0,45,,,
"alexado01",1972,1,"BAL","AL",6,8,35,9,2,2,2,319,78,29,5,30,49,0.20,2.45,8,7,1,1,423,16,36,,,
"alexado01",1973,1,"BAL","AL",12,8,29,26,10,0,0,524,169,75,19,52,63,0.25,3.86,5,3,7,0,726,2,85,,,
"alexado01",1974,1,"BAL","AL",6,9,30,12,2,0,0,343,127,51,7,43,40,0.29,4.01,4,6,4,0,497,9,65,,,
"alexado01",1975,1,"BAL","AL",8,8,32,11,3,1,1,400,127,45,7,47,46,0.25,3.04,7,6,1,0,561,12,47,,,
"alexado01",1976,1,"BAL","AL",3,4,11,6,2,1,0,193,58,25,3,24,17,0.24,3.50,2,0,0,1,265,4,27,,,
"alexado01",1976,2,"NYA","AL",10,5,19,19,5,2,0,410,114,50,9,39,41,0.22,3.29,0,6,3,1,547,0,54,,,
"alexado01",1977,1,"TEX","AL",17,11,34,34,12,1,0,711,221,96,24,82,82,0.24,3.65,2,3,2,0,995,0,103,,,
"alexado01",1978,1,"TEX","AL",9,10,31,28,7,1,0,573,198,82,18,71,81,0.27,3.86,1,4,1,0,822,3,84,,,
"alexado01",1979,1,"TEX","AL",5,7,23,18,0,0,0,340,114,56,3,69,50,0.26,4.45,3,4,1,0,508,3,65,,,
"alexado01",1980,1,"ATL","NL",14,11,35,35,7,1,0,695,227,108,20,74,114,0.25,4.20,5,3,4,0,981,0,120,,,
"alexado01",1981,1,"SFN","NL",11,7,24,24,1,1,0,457,156,49,11,44,77,0.26,2.89,2,4,2,1,646,0,51,,,
"alexado01",1982,1,"NYA","AL",1,7,16,11,0,0,0,200,81,45,14,14,26,0.29,6.08,2,1,0,4,293,3,52,,,
"alexado01",1983,1,"NYA","AL",0,2,8,5,0,0,0,85,31,20,6,7,17,0.27,6.35,0,0,0,0,121,2,21,,,
"alexado01",1983,2,"TOR","AL",7,6,17,15,5,0,0,350,126,51,14,26,46,0.27,3.93,1,4,1,0,482,1,55,,,
"alexado01",1984,1,"TOR","AL",17,6,36,35,11,2,0,785,238,91,21,59,139,0.24,3.13,1,2,3,0,1061,1,99,,,
"alexado01",1985,1,"TOR","AL",17,10,36,36,6,1,0,782,268,100,28,67,142,0.26,3.45,0,9,6,0,1090,0,105,,,
"alexado01",1986,1,"TOR","AL",5,4,17,17,3,0,0,333,120,55,18,20,65,0.27,4.46,1,1,4,0,470,0,56,,,
"alexado01",1986,2,"ATL","NL",6,6,17,17,2,0,0,352,135,50,9,17,74,0.28,3.84,1,1,0,0,496,0,58,,,
"alexado01",1987,1,"ATL","NL",5,10,16,16,3,0,0,353,115,54,21,27,64,0.25,4.13,5,2,2,0,481,0,57,,,
"alexado01",1987,2,"DET","AL",9,0,11,11,3,3,0,265,63,15,3,26,44,0.20,1.53,0,1,0,0,340,0,16,,,
"alexado01",1988,1,"DET","AL",14,11,34,34,5,1,0,687,260,110,30,46,126,0.28,4.32,7,2,5,1,985,0,122,,,
"alexado01",1989,1,"DET","AL",6,18,33,33,5,1,0,669,245,110,28,76,95,0.28,4.44,3,4,5,1,977,0,118,,,
"alexage01",1990,1,"TEX","AL",0,0,3,2,0,0,0,21,14,6,0,5,8,0.43,7.71,0,0,1,0,39,1,6,,,
"alexage01",1991,1,"TEX","AL",5,3,30,9,0,0,0,268,93,52,11,48,50,0.27,5.24,7,3,3,1,402,4,56,,,
"alexage01",1992,1,"TEX","AL",1,0,3,0,0,0,0,5,5,5,1,1,1,0.50,27.00,0,0,0,0,12,1,5,,,
"alexama02",1996,1,"BAL","AL",0,0,1,0,0,0,0,2,1,5,1,4,0,0.14,67.50,0,0,0,0,7,1,5,,,
"alexape01",1911,1,"PHI","NL",28,13,48,37,31,7,3,1101,285,105,5,129,227,0.21,2.57,,4,8,1,1475,11,133,,,
"alexape01",1912,1,"PHI","NL",19,17,46,34,25,3,3,931,289,97,11,105,195,0.25,2.81,,5,6,0,1290,10,133,,,
"alexape01",1913,1,"PHI","NL",22,8,47,36,23,9,2,919,288,95,9,75,159,0.25,2.79,,3,3,0,1234,9,106,,,
"alexape01",1914,1,"PHI","NL",27,15,46,39,32,6,1,1065,327,94,8,76,214,0.24,2.38,,1,11,0,1459,7,133,,,
"alexape01",1915,1,"PHI","NL",31,10,49,42,36,12,3,1129,253,51,3,64,241,0.19,1.22,,2,10,0,1435,7,86,,,
"alexape01",1916,1,"PHI","NL",33,12,48,45,38,16,3,1167,323,67,6,50,167,0.23,1.55,,3,10,0,1500,3,90,,,
"alexape01",1917,1,"PHI","NL",30,13,45,44,34,8,0,1164,336,79,4,56,200,0.23,1.83,,2,6,0,1529,0,107,,,
"alexape01",1918,1,"CHN","NL",2,1,3,3,3,0,0,78,19,5,0,3,15,0.20,1.73,,0,1,0,98,0,7,,,
"alexape01",1919,1,"CHN","NL",16,11,30,27,20,9,1,705,180,45,3,38,121,0.21,1.72,,1,0,0,906,3,51,,,
"alexape01",1920,1,"CHN","NL",27,14,46,40,33,7,5,1090,335,77,8,69,173,0.24,1.91,,3,1,0,1447,6,96,,,
"alexape01",1921,1,"CHN","NL",15,13,31,29,21,3,1,756,286,95,10,33,77,0.29,3.39,,1,1,0,1033,1,110,,,
"alexape01",1922,1,"CHN","NL",16,13,33,31,20,1,1,737,283,99,8,34,48,0.29,3.63,,4,3,0,1014,2,111,,,
"alexape01",1923,1,"CHN","NL",22,12,39,36,26,3,2,915,308,108,17,30,72,0.25,3.19,,2,0,0,1246,2,128,,,
"alexape01",1924,1,"CHN","NL",12,5,21,20,12,0,0,508,183,57,9,25,33,0.27,3.03,,1,1,0,708,0,82,,,
"alexape01",1925,1,"CHN","NL",15,11,32,30,20,1,0,708,270,89,14,29,63,0.28,3.39,,1,3,0,977,1,106,,,
"alexape01",1926,1,"CHN","NL",3,3,7,7,4,0,0,156,55,20,0,7,12,0.27,3.46,,0,0,0,218,0,26,,,
"alexape01",1926,2,"SLN","NL",9,7,23,16,11,2,2,445,136,48,8,24,35,0.24,2.91,,0,2,0,597,7,57,,,
"alexape01",1927,1,"SLN","NL",21,10,37,30,22,2,3,804,261,75,11,38,48,0.25,2.52,,1,1,0,1082,4,94,,,
"alexape01",1928,1,"SLN","NL",16,9,34,31,18,1,2,731,262,91,15,37,59,0.27,3.36,,3,2,0,1009,2,106,,,
"alexape01",1929,1,"SLN","NL",9,8,22,19,8,0,0,396,149,57,10,23,33,0.28,3.89,,2,1,0,562,3,65,,,
"alexape01",1930,1,"PHI","NL",0,3,9,3,0,0,0,65,40,22,5,6,6,0.39,9.14,,0,0,0,109,2,24,,,
"alfonan01",1997,1,"FLO","NL",1,3,17,0,0,0,0,77,36,14,3,10,19,0.32,4.91,3,1,1,0,123,2,16,,,
"alfonan01",1998,1,"FLO","NL",4,6,58,0,0,0,8,212,75,32,10,33,46,,4.08,9,1,3,0,316,27,32,,,
"alfonan01",1999,1,"FLO","NL",4,5,73,0,0,0,21,233,79,28,4,29,46,0.00,3.24,6,1,4,0,325,49,28,,,
"alfonan01",2000,1,"FLO","NL",5,6,68,0,0,0,45,210,82,33,7,24,47,0.00,4.24,3,0,1,2,311,62,35,,,
"alfonan01",2001,1,"FLO","NL",4,4,58,0,0,0,28,185,68,21,6,15,40,,3.06,3,2,5,0,268,52,24,,,
"alfonan01",2002,1,"CHN","NL",2,5,66,0,0,0,19,223,73,33,5,36,61,,4.00,3,1,3,0,330,55,34,,,
"alfonan01",2003,1,"CHN","NL",3,1,60,0,0,0,0,199,76,43,7,27,51,0.29,5.83,3,0,2,0,296,17,43,,,
"alfonan01",2004,1,"ATL","NL",6,4,79,0,0,0,0,221,71,21,5,28,45,0.25,2.57,5,5,0,0,313,11,24,,,
"alfonan01",2005,1,"FLO","NL",1,1,33,0,0,0,0,82,29,15,2,14,16,,4.94,4,1,2,0,118,1,15,,,
"alfonan01",2006,1,"TEX","AL",0,0,19,0,0,0,0,48,23,10,3,7,5,,5.63,0,0,0,0,74,3,10,,,
"alfonan01",2007,1,"PHI","NL",5,2,61,0,0,0,8,149,65,30,3,27,24,,5.44,6,1,1,0,236,22,31,,,
"allarbr01",1979,1,"TEX","AL",1,3,7,4,2,0,0,100,36,16,4,13,14,0.28,4.32,2,0,0,0,141,1,17,,,
"allarbr01",1980,1,"TEX","AL",0,1,5,2,0,0,0,43,13,9,0,10,10,0.23,5.65,1,1,1,0,67,2,13,,,
"allarbr01",1981,1,"SEA","AL",3,2,7,7,1,0,0,144,48,20,5,8,20,0.26,3.75,0,0,0,0,191,0,22,,,
"allenbo03",1937,1,"PHI","NL",0,1,3,1,0,0,0,36,18,9,2,8,8,0.32,6.75,,0,0,0,64,1,12,,,
"allenbo04",1961,1,"CLE","AL",3,2,48,0,0,0,3,245,96,34,7,40,42,0.29,3.75,5,4,1,0,373,17,42,,,
"allenbo04",1962,1,"CLE","AL",1,1,30,0,0,0,4,92,29,20,5,25,23,0.25,5.87,3,0,0,0,145,9,24,,,
"allenbo04",1963,1,"CLE","AL",1,2,43,0,0,0,2,168,58,29,5,29,51,0.26,4.66,6,5,1,1,255,12,37,,,
"allenbo04",1966,1,"CLE","AL",2,2,36,0,0,0,5,154,56,24,2,13,33,0.27,4.21,6,5,2,0,227,23,27,,,
"allenbo04",1967,1,"CLE","AL",0,5,47,0,0,0,5,163,49,18,4,25,50,0.24,2.98,7,4,1,1,232,23,22,,,
"allenfr01",1912,1,"BRO","NL",3,9,20,15,5,1,0,327,119,44,1,57,58,0.28,3.63,,5,1,0,495,4,70,,,
"allenfr01",1913,1,"BRO","NL",4,18,34,25,11,0,2,524,144,55,6,81,82,0.23,2.83,,4,10,0,736,3,75,,,
"allenfr01",1914,1,"BRO","NL",8,14,36,21,10,1,0,514,165,59,6,57,68,0.26,3.10,,1,3,0,707,11,79,,,
"allenfr01",1914,2,"PTF","FL",1,0,1,1,1,0,0,21,9,4,0,0,3,9.99,5.14,,0,0,0,0,0,4,,,
"allenfr01",1915,1,"PTF","FL",23,13,41,37,24,6,0,850,230,79,9,100,127,9.99,2.51,,7,11,2,1122,3,90,,,
"allenfr01",1916,1,"BSN","NL",8,2,19,14,7,2,1,339,102,26,1,31,63,0.24,2.07,,2,4,0,464,4,32,,,
"allenfr01",1917,1,"BSN","NL",3,11,29,14,2,0,0,336,124,49,3,47,56,0.29,3.94,,4,6,0,490,6,61,,,
"allenjo01",1914,1,"BLF","FL",0,0,1,0,0,0,0,6,2,4,0,2,2,9.99,18.00,,0,0,0,0,1,4,,,
"allenjo02",1932,1,"NYA","AL",17,4,33,21,13,3,4,576,162,79,10,76,109,0.22,3.70,,5,5,1,804,6,86,,,
"allenjo02",1933,1,"NYA","AL",15,7,25,24,10,1,1,554,171,90,9,87,119,0.24,4.39,,10,4,0,804,1,96,,,
"allenjo02",1934,1,"NYA","AL",5,2,13,10,4,0,0,215,62,23,3,32,54,0.22,2.89,,5,2,0,309,2,30,,,
"allenjo02",1935,1,"NYA","AL",13,6,23,23,12,2,0,501,149,67,11,58,113,0.23,3.61,,3,4,0,692,0,76,,,
"allenjo02",1936,1,"CLE","AL",20,10,36,31,19,4,1,729,234,93,5,97,165,0.25,3.44,,13,1,0,1030,4,108,,,
"allenjo02",1937,1,"CLE","AL",15,1,24,20,14,0,0,519,157,49,4,60,87,0.24,2.55,,2,5,0,713,4,55,,,
"allenjo02",1938,1,"CLE","AL",14,8,30,27,13,0,0,600,189,93,15,81,112,0.24,4.19,,7,3,0,855,3,107,,,
"allenjo02",1939,1,"CLE","AL",9,7,28,26,9,2,0,525,199,89,9,56,79,0.29,4.58,,5,3,2,763,2,96,,,
"allenjo02",1940,1,"CLE","AL",9,8,32,17,5,3,5,416,126,53,3,48,62,0.24,3.44,,0,3,0,576,12,61,,,
"allenjo02",1941,1,"SLA","AL",2,5,20,9,2,0,1,201,89,49,4,29,27,0.31,6.58,,8,2,1,317,6,53,,,
"allenjo02",1941,2,"BRO","NL",3,0,11,4,1,0,0,172,38,16,6,12,21,0.18,2.51,,0,0,0,218,2,18,,,
"allenjo02",1942,1,"BRO","NL",10,6,27,15,5,1,3,354,106,42,11,39,50,0.23,3.20,,1,2,0,494,9,53,,,
"allenjo02",1943,1,"BRO","NL",5,1,17,1,0,0,1,114,42,18,3,25,15,0.28,4.26,,2,2,1,180,4,21,,,
"allenjo02",1943,2,"NY1","NL",1,3,15,0,0,0,2,123,37,14,4,14,24,0.24,3.07,,4,0,0,169,10,16,,,
"allenjo02",1944,1,"NY1","NL",4,7,18,13,2,1,0,252,88,38,7,24,33,0.26,4.07,,3,2,0,368,3,48,,,
"allenll01",1969,1,"CAL","AL",0,1,4,1,0,0,0,30,5,6,1,10,5,0.14,5.40,0,0,0,0,44,0,7,,,
"allenll01",1970,1,"CAL","AL",1,1,8,2,0,0,0,72,23,7,0,11,12,0.26,2.63,2,2,1,0,102,0,7,,,
"allenll01",1971,1,"CAL","AL",4,6,54,1,0,0,15,282,75,26,4,40,72,0.22,2.49,8,5,0,2,387,28,29,,,
"allenll01",1972,1,"CAL","AL",3,7,42,6,0,0,5,256,76,33,7,55,53,0.24,3.48,5,8,3,0,382,22,38,,,
"allenll01",1973,1,"CAL","AL",0,0,5,0,0,0,1,26,15,10,0,5,4,0.41,10.38,0,2,0,0,43,1,10,,,
"allenll01",1973,2,"TEX","AL",0,6,23,5,0,0,1,123,58,42,3,39,25,0.32,9.22,2,7,5,0,228,13,59,,,
"allenll01",1974,1,"TEX","AL",0,1,14,0,0,0,0,66,24,16,2,18,18,0.27,6.55,0,2,1,0,109,8,17,,,
"allenll01",1974,2,"CHA","AL",0,1,6,2,0,0,0,21,7,8,0,12,3,0.25,10.29,1,1,1,0,40,2,9,,,
"allenll01",1975,1,"CHA","AL",0,2,3,2,0,0,0,16,8,7,2,6,2,0.34,11.81,0,0,0,0,31,1,7,,,
"allenmy01",1883,1,"NY1","NL",0,1,1,1,1,0,0,24,8,1,0,3,0,0.27,1.13,,1,,0,32,0,5,,,
"allenmy01",1887,1,"CL3","AA",1,0,2,0,0,0,0,29,9,1,0,3,1,,0.93,,0,1,0,41,1,4,,,
"allenmy01",1888,1,"KC2","AA",0,2,2,2,2,0,0,54,17,5,0,1,2,,2.50,,0,0,0,73,0,7,,,
"allenne01",1979,1,"NYN","NL",6,10,50,5,0,0,8,297,100,39,4,47,65,0.26,3.55,13,6,0,0,431,27,46,,,
"allenne01",1980,1,"NYN","NL",7,10,59,0,0,0,22,292,87,40,7,40,79,0.24,3.70,9,2,0,1,407,47,43,,,
"allenne01",1981,1,"NYN","NL",7,6,43,0,0,0,18,200,64,22,4,26,50,0.25,2.97,8,3,0,0,286,35,26,,,
"allenne01",1982,1,"NYN","NL",3,7,50,0,0,0,19,194,65,22,5,30,59,0.26,3.06,5,4,1,0,279,42,22,,,
"allenne01",1983,1,"NYN","NL",2,7,21,4,1,1,2,162,57,27,6,36,32,0.27,4.50,5,2,0,0,246,9,29,,,
"allenne01",1983,2,"SLN","NL",10,6,25,18,4,2,0,365,122,50,6,48,74,0.26,3.70,4,6,1,1,516,3,55,,,
"allenne01",1984,1,"SLN","NL",9,6,57,1,0,0,3,357,105,47,6,49,66,0.23,3.55,9,6,0,0,495,18,54,,,
"allenne01",1985,1,"SLN","NL",1,4,23,1,0,0,2,87,32,18,3,17,10,0.28,5.59,6,1,1,1,135,13,22,,,
"allenne01",1985,2,"NYA","AL",1,0,17,0,0,0,1,88,26,9,1,13,16,0.23,2.76,0,2,0,0,124,10,9,,,
"allenne01",1986,1,"CHA","AL",7,2,22,17,2,2,0,339,101,48,8,38,57,0.24,3.82,1,4,2,0,466,1,50,,,
"allenne01",1987,1,"CHA","AL",0,7,15,10,0,0,0,149,74,39,6,26,26,0.36,7.07,0,1,2,0,236,2,40,,,
"allenne01",1987,2,"NYA","AL",0,1,8,1,0,0,0,74,23,10,2,10,16,0.24,3.65,1,0,0,0,106,4,12,,,
"allenne01",1988,1,"NYA","AL",5,3,41,2,0,1,0,352,121,50,14,37,61,0.26,3.84,7,2,2,0,504,10,51,,,
"allenne01",1989,1,"CLE","AL",0,1,3,0,0,0,0,9,8,5,1,0,0,0.50,15.00,0,0,0,0,17,1,5,,,
"allisda01",1991,1,"OAK","AL",1,1,11,0,0,0,0,33,16,9,0,5,4,0.38,7.36,1,0,0,0,49,4,9,,,
"allisdo01",1878,1,"PRO","NL",0,0,1,0,0,0,0,15,11,1,0,1,0,0.44,1.80,,0,,0,26,1,5,,,
"allisma01",1911,1,"SLA","AL",2,1,3,3,3,0,0,79,24,6,0,5,2,0.25,2.05,,0,2,0,102,0,9,,,
"allisma01",1912,1,"SLA","AL",6,17,31,20,11,1,1,507,171,68,4,49,43,0.26,3.62,,7,6,1,691,7,102,,,
"allisma01",1913,1,"SLA","AL",1,3,11,4,3,0,0,154,52,13,0,13,12,0.28,2.28,,2,3,0,197,5,24,,,
"almanar01",1999,1,"FLO","NL",0,1,14,0,0,0,0,47,8,3,1,9,20,0.00,1.72,1,0,1,1,64,2,4,,,
"almanar01",2000,1,"FLO","NL",4,2,67,0,0,0,0,139,38,25,3,43,46,0.00,4.86,6,1,2,0,216,8,27,,,
"almanar01",2001,1,"FLO","NL",2,2,52,0,0,0,0,123,34,22,8,26,45,,4.83,1,2,0,0,178,8,24,,,
"almanar01",2002,1,"FLO","NL",3,2,51,0,0,0,2,137,36,22,8,23,57,,4.34,1,2,0,1,190,10,22,,,
"almanar01",2003,1,"FLO","NL",4,5,51,0,0,0,0,151,59,34,10,25,49,0.29,6.08,2,2,2,1,230,15,37,,,
"almanar01",2004,1,"ATL","NL",1,1,13,0,0,0,0,35,9,8,3,7,13,0.20,6.17,2,0,1,1,54,5,8,,,
"almanar01",2005,1,"ARI","NL",0,0,6,0,0,0,0,12,5,1,1,3,2,,2.25,0,1,0,0,19,1,1,,,
"almanca01",1997,1,"TOR","AL",0,1,4,0,0,0,0,10,1,1,1,1,4,0.09,2.70,0,0,0,0,12,2,1,,,
"almanca01",1998,1,"TOR","AL",2,2,25,0,0,0,0,86,34,17,4,8,20,,5.34,2,0,1,0,129,8,18,,,
"almanca01",1999,1,"SDN","NL",0,0,28,0,0,0,0,112,48,31,6,15,30,0.00,7.47,2,2,3,0,173,11,32,,,
"almanca01",2000,1,"SDN","NL",4,5,62,0,0,0,0,209,73,34,12,25,56,0.00,4.39,2,2,4,0,308,11,35,,,
"almanca01",2001,1,"NYA","AL",0,1,10,0,0,0,0,32,14,4,2,2,6,,3.38,1,0,0,0,46,7,4,,,
"almanca01",2002,1,"CIN","NL",0,1,8,1,0,0,0,35,6,3,0,5,7,,2.31,1,1,0,0,45,4,4,,,
"almanca01",2004,1,"TEX","AL",7,3,67,0,0,0,0,218,66,30,8,19,44,0.24,3.72,4,1,4,0,298,18,32,,,
"almanca01",2005,1,"TEX","AL",0,0,6,0,0,0,0,15,10,8,2,7,3,,14.40,0,4,1,0,33,2,8,,,
"almoned01",2003,1,"NYN","NL",0,0,12,0,0,0,0,34,21,14,3,5,7,0.41,11.12,1,1,0,0,57,3,15,,,
"almonhe01",1999,1,"FLO","NL",0,2,15,0,0,0,0,45,20,7,1,6,8,0.00,4.20,2,2,0,0,67,6,7,,,
"almonhe01",2003,1,"BOS","AL",0,1,7,0,0,0,0,23,9,7,1,7,6,0.31,8.22,1,1,0,0,39,4,7,,,
"almonhe01",2003,2,"MON","NL",1,1,28,0,0,0,0,87,34,22,4,17,26,0.29,6.83,2,5,2,0,137,5,22,,,
"alomalu01",1950,1,"CHA","AL",7,2,42,0,0,0,4,263,77,37,6,53,49,0.23,3.80,,3,1,1,388,21,44,,,
"alomalu01",1951,1,"CHA","AL",6,0,25,1,1,1,3,208,52,14,3,24,25,0.21,1.82,,0,2,0,273,11,14,,,
"alomalu01",1952,1,"CHA","AL",3,1,25,0,0,0,6,120,42,19,5,11,18,0.27,4.28,,0,1,0,167,15,20,,,
"alomalu01",1953,1,"CHA","AL",2,0,24,0,0,0,2,115,41,20,7,23,23,0.28,4.70,,2,0,1,173,8,20,,,
"alouma01",1965,1,"SFN","NL",0,0,1,0,0,0,0,6,3,0,0,1,3,0.33,0.00,0,0,0,0,10,1,0,,,
"alstoga01",1996,1,"COL","NL",1,0,6,0,0,0,0,18,9,6,1,3,5,0.30,9.00,0,1,1,0,30,4,6,,,
"altampo01",1982,1,"PHI","NL",5,1,29,0,0,0,2,117,41,18,2,14,26,0.28,4.15,3,1,1,0,169,14,19,,,
"altampo01",1983,1,"PHI","NL",2,3,31,0,0,0,0,124,38,17,9,15,24,0.25,3.70,3,2,2,1,173,11,18,,,
"altampo01",1984,1,"CHN","NL",0,0,5,0,0,0,0,34,8,6,2,1,7,0.19,4.76,0,1,0,0,43,2,6,,,
"altener01",1920,1,"DET","AL",0,1,14,1,0,0,0,69,40,23,2,9,4,0.39,9.00,,0,1,0,112,7,27,,,
"altroni01",1898,1,"LS3","NL",3,3,11,7,6,0,0,210,89,35,2,21,13,0.30,4.50,,5,3,0,0,4,54,,,
"altroni01",1902,1,"BOS","AL",0,2,3,2,1,0,1,54,19,4,0,7,5,0.27,2.00,,0,0,0,79,1,13,,,
"altroni01",1903,1,"BOS","AL",0,1,1,1,1,0,0,24,13,8,0,4,3,0.36,9.00,,0,0,0,41,0,10,,,
"altroni01",1903,2,"CHA","AL",4,3,12,8,6,1,0,213,59,17,4,19,19,0.22,2.15,,2,3,0,296,3,35,,,
"altroni01",1904,1,"CHA","AL",19,14,38,36,31,6,1,921,274,101,2,48,87,0.24,2.96,,7,4,0,1222,2,117,,,
"altroni01",1905,1,"CHA","AL",23,12,38,34,31,3,0,947,274,66,3,63,97,0.23,1.88,,6,2,0,0,4,89,,,
"altroni01",1906,1,"CHA","AL",20,13,38,30,25,4,0,863,269,66,0,42,99,0.25,2.06,,5,3,0,0,7,95,,,
"altroni01",1907,1,"CHA","AL",7,13,30,21,15,1,2,641,210,61,3,31,61,0.25,2.57,,4,2,0,870,7,76,,,
"altroni01",1908,1,"CHA","AL",5,7,23,13,8,1,2,408,127,41,2,18,21,0.24,2.71,,2,2,1,532,7,59,,,
"altroni01",1909,1,"CHA","AL",0,1,1,1,1,0,0,27,16,5,0,1,2,0.48,5.00,,0,0,0,34,0,6,,,
"altroni01",1909,2,"WS1","AL",1,3,9,5,2,0,0,114,55,23,0,5,9,0.33,5.45,,0,1,0,171,4,23,,,
"altroni01",1912,1,"WS1","AL",0,1,1,0,0,0,0,3,1,2,0,2,0,0.20,18.00,,0,0,0,6,0,2,,,
"altroni01",1913,1,"WS1","AL",0,0,4,0,0,0,0,27,7,5,0,4,2,0.18,5.00,,0,1,0,43,2,5,,,
"altroni01",1914,1,"WS1","AL",0,0,1,0,0,0,0,3,3,0,0,0,0,0.75,0.00,,0,0,0,5,1,0,,,
"altroni01",1915,1,"WS1","AL",0,0,1,0,0,0,1,9,7,3,0,1,2,0.43,9.00,,0,0,0,17,1,4,,,
"altroni01",1918,1,"WS1","AL",1,2,5,3,1,0,0,72,24,8,1,6,5,0.27,3.00,,0,1,0,105,2,11,,,
"altroni01",1919,1,"WS1","AL",0,0,1,0,0,0,0,0,4,0,0,0,0,1.00,,,0,0,0,4,0,4,,,
"altroni01",1924,1,"WS1","AL",0,0,1,0,0,0,0,6,4,0,0,0,0,0.50,0.00,,0,0,0,8,1,1,,,
"alvarab01",2004,1,"BOS","AL",0,1,1,1,0,0,0,15,8,5,2,5,2,0.40,9.00,0,0,0,0,25,0,5,,,
"alvarab01",2005,1,"BOS","AL",0,0,2,0,0,0,0,7,6,4,1,0,1,,15.43,0,0,0,0,13,1,4,,,
"alvarab01",2006,1,"BOS","AL",0,0,1,0,0,0,0,9,5,4,2,2,2,,12.00,0,0,0,0,15,0,4,,,
"alvarjo01",1981,1,"ATL","NL",0,0,1,0,0,0,0,6,0,0,0,0,2,0.00,0.00,0,0,0,0,6,1,0,,,
"alvarjo01",1982,1,"ATL","NL",0,0,7,0,0,0,0,23,8,4,1,2,6,0.30,4.70,1,1,0,0,29,2,4,,,
"alvarjo01",1988,1,"ATL","NL",5,6,60,0,0,0,3,307,88,34,7,53,81,0.24,2.99,12,4,6,1,436,23,34,,,
"alvarjo01",1989,1,"ATL","NL",3,3,30,0,0,0,2,151,44,16,4,24,45,0.23,2.86,2,2,1,1,217,12,18,,,
"alvarju01",1999,1,"ANA","AL",0,1,8,0,0,0,0,9,1,1,0,4,4,0.00,3.00,0,1,0,0,14,1,1,,,
"alvarju01",2000,1,"ANA","AL",0,0,11,0,0,0,0,18,14,9,3,7,2,0.00,13.50,1,1,0,0,38,3,9,,,
"alvarju01",2002,1,"TEX","AL",0,4,52,0,0,0,0,119,35,21,7,21,30,,4.76,0,0,3,1,173,12,22,,,
"alvarju01",2003,1,"FLO","NL",0,0,9,0,0,0,0,35,8,4,2,8,6,0.21,3.09,1,0,1,0,46,3,4,,,
"alvarta01",1995,1,"MON","NL",1,5,8,8,0,0,0,112,46,28,2,14,17,0.28,6.75,0,1,3,0,173,0,30,,,
"alvarta01",1996,1,"MON","NL",2,1,11,5,0,0,0,63,19,7,0,12,9,0.19,3.00,1,0,1,0,96,3,10,,,
"alvarvi01",2002,1,"LAN","NL",0,1,4,1,0,0,0,31,9,5,1,2,7,,4.35,0,0,0,0,40,1,5,,,
"alvarvi01",2003,1,"LAN","NL",0,1,5,0,0,0,0,17,9,8,1,6,3,0.39,12.71,0,0,1,0,31,3,8,,,
"alvarwi01",1989,1,"TEX","AL",0,1,1,1,0,0,0,0,3,3,2,2,0,1.00,,0,0,0,0,5,0,3,,,
"alvarwi01",1991,1,"CHA","AL",3,2,10,9,2,1,0,169,47,22,9,29,32,0.23,3.51,0,2,0,0,237,0,26,,,
"alvarwi01",1992,1,"CHA","AL",5,3,34,9,0,0,1,301,103,58,12,65,66,0.27,5.20,2,2,4,0,455,4,64,,,
